Id,Table Type,Surface Material,Structural Material,Street / Avenue,Neighbourhood Id,Neighbourhood Name,Ward,Latitude,Longitude,Location,Geometry Point
3345,Square Picnic Table,Composite,Metal,WEDGEWOOD BOULEVARD NW,4570,WEDGEWOOD HEIGHTS,Ward sipiwiyiniwak,53.48014210806402,-113.64612993188334,"(53.48014210806402, -113.64612993188334)",POINT (-113.64612993188334 53.48014210806402)
34428,Square Picnic Table,Wood,Aggregate,97 STREET NW,1140,MCCAULEY,Ward O-day'min,53.548808156488434,-113.48777949966856,"(53.548808156488434, -113.48777949966856)",POINT (-113.48777949966856 53.548808156488434)
8159,Square Picnic Table,Wood,Metal,113 AVENUE NW,1160,PARKDALE,Ward Metis,53.56291020540225,-113.47123520023159,"(53.56291020540225, -113.47123520023159)",POINT (-113.47123520023159 53.56291020540225)
6210,Square Picnic Table,Wood,Aggregate,MILL WOODS ROAD SOUTH NW,6200,EKOTA,Ward Karhiio,53.44580213132422,-113.44864320399999,"(53.44580213132422, -113.44864320399999)",POINT (-113.44864320399999 53.44580213132422)
4277,Square Picnic Table,Wood,Aggregate,MCQUEEN ROAD NW,3300,MCQUEEN,Ward Nakota Isga,53.55560286631427,-113.57088129450293,"(53.55560286631427, -113.57088129450293)",POINT (-113.57088129450293 53.55560286631427)
36752,Square Picnic Table,Wood,Aggregate,161A AVENUE NW,2511,MAYLIEWAN,Ward tastawiyiniwak,53.622320913410086,-113.4590898490835,"(53.622320913410086, -113.4590898490835)",POINT (-113.4590898490835 53.622320913410086)
20662,Square Picnic Table,Wood,Aggregate,105 AVENUE NW,6270,GOLD BAR,Ward Metis,53.5485961712263,-113.41371135873526,"(53.5485961712263, -113.41371135873526)",POINT (-113.41371135873526 53.5485961712263)
29931,Square Picnic Table,Metal,Metal,153 AVENUE NW,3180,DUNLUCE,Ward Anirniq,53.61694917976022,-113.527424454149,"(53.61694917976022, -113.527424454149)",POINT (-113.527424454149 53.61694917976022)
72184,Square Picnic Table,Wood,Metal,QUEEN ELIZABETH PARK ROAD NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52466338081917,-113.49674685888091,"(53.52466338081917, -113.49674685888091)",POINT (-113.49674685888091 53.52466338081917)
32380,Square Picnic Table,Wood,Aggregate,BEAUMARIS ROAD NW,3280,LORELEI,Ward tastawiyiniwak,53.62150867833673,-113.50680487688565,"(53.62150867833673, -113.50680487688565)",POINT (-113.50680487688565 53.62150867833673)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.55734240612833,-113.40701024011749,"(53.55734240612833, -113.40701024011749)",POINT (-113.40701024011749 53.55734240612833)
20381,Square Picnic Table,Unknown,Unknown,93A AVENUE NW,6550,OTTEWELL,Ward Metis,53.53099365772602,-113.42446121788974,"(53.53099365772602, -113.42446121788974)",POINT (-113.42446121788974 53.53099365772602)
9648,Square Picnic Table,Wood,Aggregate,109 AVENUE NW,1180,QUEEN MARY PARK,Ward O-day'min,53.55422459992584,-113.52494837554238,"(53.55422459992584, -113.52494837554238)",POINT (-113.52494837554238 53.55422459992584)
102024,Square Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.543891970772606,-113.48993112056979,"(53.543891970772606, -113.48993112056979)",POINT (-113.48993112056979 53.543891970772606)
83216,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.57859737708219,-113.37296915132991,"(53.57859737708219, -113.37296915132991)",POINT (-113.37296915132991 53.57859737708219)
5763,Square Picnic Table,Wood,Aggregate,135 AVENUE NW,2290,GLENGARRY,Ward tastawiyiniwak,53.595866319065784,-113.47601212020552,"(53.595866319065784, -113.47601212020552)",POINT (-113.47601212020552 53.595866319065784)
34500,Square Picnic Table,Wood,Wood,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52890040052158,-113.54669604588592,"(53.52890040052158, -113.54669604588592)",POINT (-113.54669604588592 53.52890040052158)
102638,Square Picnic Table,Wood,Metal,143 STREET NW,5090,BROOKSIDE,Ward pihesiwin,53.4914218739161,-113.56801274162669,"(53.4914218739161, -113.56801274162669)",POINT (-113.56801274162669 53.4914218739161)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55493037466903,-113.38418407123622,"(53.55493037466903, -113.38418407123622)",POINT (-113.38418407123622 53.55493037466903)
24592,Square Picnic Table,Wood,Metal,98 AVENUE NW,6070,CLOVERDALE,Ward Metis,53.538337789077936,-113.47799137090585,"(53.538337789077936, -113.47799137090585)",POINT (-113.47799137090585 53.538337789077936)
20314,Square Picnic Table,Composite,Metal,82 STREET NW,6310,HOLYROOD,Ward Metis,53.53112503190733,-113.4515241514889,"(53.53112503190733, -113.4515241514889)",POINT (-113.4515241514889 53.53112503190733)
52669,Square Picnic Table,Wood,Aggregate,RUTHERFORD ROAD SW,5454,RUTHERFORD,Ward Ipiihkoohkanipiaohtsi,53.4218697277633,-113.52504784557402,"(53.4218697277633, -113.52504784557402)",POINT (-113.52504784557402 53.4218697277633)
31910,Square Picnic Table,Wood,Wood,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.485049518336766,-113.5557660539898,"(53.485049518336766, -113.5557660539898)",POINT (-113.5557660539898 53.485049518336766)
109489,Square Picnic Table,Wood,Aggregate,91 STREET SW,6213,SUMMERSIDE,Ward Karhiio,53.422996814671286,-113.47401498884055,"(53.422996814671286, -113.47401498884055)",POINT (-113.47401498884055 53.422996814671286)
34500,Square Picnic Table,Wood,Aggregate,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52450828898092,-113.54501052491347,"(53.52450828898092, -113.54501052491347)",POINT (-113.54501052491347 53.52450828898092)
102864,Square Picnic Table,Wood,Metal,87 STREET NW,1210,RIVERDALE,Ward O-day'min,53.542244174033705,-113.46382883432914,"(53.542244174033705, -113.46382883432914)",POINT (-113.46382883432914 53.542244174033705)
23185,Square Picnic Table,Wood,Metal,28 AVENUE NW,6570,PARSONS INDUSTRIAL,Ward Karhiio,53.46052215843588,-113.48028357341498,"(53.46052215843588, -113.48028357341498)",POINT (-113.48028357341498 53.46052215843588)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.510577638061584,-113.5478921900921,"(53.510577638061584, -113.5478921900921)",POINT (-113.5478921900921 53.510577638061584)
6062,Square Picnic Table,Wood,Aggregate,WOODVALE ROAD EAST NW,6300,HILLVIEW,Ward Karhiio,53.468185183044874,-113.42653996235299,"(53.468185183044874, -113.42653996235299)",POINT (-113.42653996235299 53.468185183044874)
4253,Square Picnic Table,Wood,Metal,114 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.562647314205954,-113.56119861583132,"(53.562647314205954, -113.56119861583132)",POINT (-113.56119861583132 53.562647314205954)
102024,Square Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.544150433461006,-113.48969694000075,"(53.544150433461006, -113.48969694000075)",POINT (-113.48969694000075 53.544150433461006)
305,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Metis,53.56269391471406,-113.45375174434969,"(53.56269391471406, -113.45375174434969)",POINT (-113.45375174434969 53.56269391471406)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55394625171179,-113.3888514810582,"(53.55394625171179, -113.3888514810582)",POINT (-113.3888514810582 53.55394625171179)
5774,Square Picnic Table,Wood,Aggregate,DOVERCOURT AVENUE NW,3170,DOVERCOURT,Ward Anirniq,53.57583380104572,-113.55943207553851,"(53.57583380104572, -113.55943207553851)",POINT (-113.55943207553851 53.57583380104572)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.55761755756501,-113.40519456465715,"(53.55761755756501, -113.40519456465715)",POINT (-113.40519456465715 53.55761755756501)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52446615570458,-113.54434614101477,"(53.52446615570458, -113.54434614101477)",POINT (-113.54434614101477 53.52446615570458)
8418,Square Picnic Table,Wood,Aggregate,119 AVENUE NW,1010,ALBERTA AVENUE,Ward Metis,53.571730334166325,-113.48299055401559,"(53.571730334166325, -113.48299055401559)",POINT (-113.48299055401559 53.571730334166325)
71262,Square Picnic Table,Wood,Metal,SILVER BERRY ROAD NW,6442,SILVER BERRY,Ward Sspomitapi,53.45836027526888,-113.38190926088333,"(53.45836027526888, -113.38190926088333)",POINT (-113.38190926088333 53.45836027526888)
23321,Square Picnic Table,Wood,Aggregate,53 AVENUE NW,5090,BROOKSIDE,Ward pihesiwin,53.49126419410168,-113.56866051120203,"(53.49126419410168, -113.56866051120203)",POINT (-113.56866051120203 53.49126419410168)
34500,Square Picnic Table,Wood,Aggregate,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52728099269284,-113.54410304953329,"(53.52728099269284, -113.54410304953329)",POINT (-113.54410304953329 53.52728099269284)
33942,Square Picnic Table,Unknown,Unknown,84 STREET NW,2050,BELLE RIVE,Ward tastawiyiniwak,53.62635805113514,-113.4729776856967,"(53.62635805113514, -113.4729776856967)",POINT (-113.4729776856967 53.62635805113514)
31806,Square Picnic Table,Wood,Wood,RIVER VALLEY ROAD NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.528139609627914,-113.50459163500454,"(53.528139609627914, -113.50459163500454)",POINT (-113.50459163500454 53.528139609627914)
9210,Square Picnic Table,Wood,Aggregate,130 STREET NW,3010,ATHLONE,Ward Anirniq,53.589348452126735,-113.5453139033348,"(53.589348452126735, -113.5453139033348)",POINT (-113.5453139033348 53.589348452126735)
3129,Square Picnic Table,Wood,Wood,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52728943536396,-113.50772844753071,"(53.52728943536396, -113.50772844753071)",POINT (-113.50772844753071 53.52728943536396)
14546,Square Picnic Table,Wood,Metal,95 AVENUE NW,1220,ROSSDALE,Ward O-day'min,53.530387125097114,-113.49157135378296,"(53.530387125097114, -113.49157135378296)",POINT (-113.49157135378296 53.530387125097114)
60432,Square Picnic Table,Wood,Metal,111A AVENUE NW,1170,PRINCE RUPERT,Ward O-day'min,53.560028368714846,-113.51515099158767,"(53.560028368714846, -113.51515099158767)",POINT (-113.51515099158767 53.560028368714846)
92483,Square Picnic Table,Wood,Aggregate,GRANVILLE LINK NW,4551,GRANVILLE,Ward sipiwiyiniwak,53.50162980350656,-113.68288957586869,"(53.50162980350656, -113.68288957586869)",POINT (-113.68288957586869 53.50162980350656)
23769,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.509835087607314,-113.55319565823268,"(53.509835087607314, -113.55319565823268)",POINT (-113.55319565823268 53.509835087607314)
11306,Square Picnic Table,Unknown,Unknown,113A STREET NW,5270,LENDRUM PLACE,Ward papastew,53.4939988423932,-113.52379322031551,"(53.4939988423932, -113.52379322031551)",POINT (-113.52379322031551 53.4939988423932)
8614,Square Picnic Table,Concrete,Aggregate,76 STREET NW,2230,DELWOOD,Ward tastawiyiniwak,53.59263095036855,-113.45750024004164,"(53.59263095036855, -113.45750024004164)",POINT (-113.45750024004164 53.59263095036855)
30875,Square Picnic Table,Wood,Aggregate,HADDOW DRIVE NW,5610,HADDOW,Ward pihesiwin,53.4537993970486,-113.59724497884828,"(53.4537993970486, -113.59724497884828)",POINT (-113.59724497884828 53.4537993970486)
14378,Square Picnic Table,Wood,Aggregate,95 STREET NW,6070,CLOVERDALE,Ward Metis,53.53889765232146,-113.47275241805642,"(53.53889765232146, -113.47275241805642)",POINT (-113.47275241805642 53.53889765232146)
34428,Square Picnic Table,Unknown,Unknown,97 STREET NW,1140,MCCAULEY,Ward O-day'min,53.548802448006306,-113.48778374684272,"(53.548802448006306, -113.48778374684272)",POINT (-113.48778374684272 53.548802448006306)
34062,Square Picnic Table,Concrete,Aggregate,WHITEMUD DRIVE NW,6500,MILL WOODS GOLF COURSE,Ward Karhiio,53.485454968784964,-113.42419235519458,"(53.485454968784964, -113.42419235519458)",POINT (-113.42419235519458 53.485454968784964)
5587,Square Picnic Table,Wood,Metal,59A STREET NW,2500,MATT BERRY,Ward Dene,53.62170943919997,-113.43171557407305,"(53.62170943919997, -113.43171557407305)",POINT (-113.43171557407305 53.62170943919997)
34500,Square Picnic Table,Wood,Aggregate,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52450004561708,-113.54492496862561,"(53.52450004561708, -113.54492496862561)",POINT (-113.54492496862561 53.52450004561708)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55490559963791,-113.39576392811297,"(53.55490559963791, -113.39576392811297)",POINT (-113.39576392811297 53.55490559963791)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.55774661848437,-113.40609099059552,"(53.55774661848437, -113.40609099059552)",POINT (-113.40609099059552 53.55774661848437)
27413,Square Picnic Table,Metal,Metal,YELLOWHEAD TRAIL NW,3220,HAGMANN ESTATE INDUSTRIAL,Ward Anirniq,53.58129645287659,-113.54232591147668,"(53.58129645287659, -113.54232591147668)",POINT (-113.54232591147668 53.58129645287659)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.5269750366418,-113.55153722799352,"(53.5269750366418, -113.55153722799352)",POINT (-113.55153722799352 53.5269750366418)
36492,Square Picnic Table,Wood,Metal,CAPILANO PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.56141221633958,-113.42103146093578,"(53.56141221633958, -113.42103146093578)",POINT (-113.42103146093578 53.56141221633958)
8517,Square Picnic Table,Wood,Metal,92 STREET NW,1010,ALBERTA AVENUE,Ward Metis,53.56947867464663,-113.4831239703425,"(53.56947867464663, -113.4831239703425)",POINT (-113.4831239703425 53.56947867464663)
36672,Square Picnic Table,Wood,Aggregate,BLACKMUD CREEK DRIVE SW,5453,BLACKMUD CREEK,Ward Ipiihkoohkanipiaohtsi,53.42038015381534,-113.51300740651942,"(53.42038015381534, -113.51300740651942)",POINT (-113.51300740651942 53.42038015381534)
56136,Square Picnic Table,Composite,Concrete,CAMERON HEIGHTS WAY NW,4466,CAMERON HEIGHTS,Ward sipiwiyiniwak,53.47336192754059,-113.63627691263461,"(53.47336192754059, -113.63627691263461)",POINT (-113.63627691263461 53.47336192754059)
102024,Square Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.54401397884912,-113.48999930592568,"(53.54401397884912, -113.48999930592568)",POINT (-113.48999930592568 53.54401397884912)
4912,Square Picnic Table,Wood,Aggregate,76 AVENUE NW,4430,RIO TERRACE,Ward sipiwiyiniwak,53.50826727823961,-113.5894327672238,"(53.50826727823961, -113.5894327672238)",POINT (-113.5894327672238 53.50826727823961)
5646,Square Picnic Table,Wood,Metal,139 STREET NW,3450,WOODCROFT,Ward Anirniq,53.56347224196268,-113.56222440123408,"(53.56347224196268, -113.56222440123408)",POINT (-113.56222440123408 53.56347224196268)
108968,Square Picnic Table,Metal,Metal,HODGSON ROAD NW,5620,HODGSON,Ward pihesiwin,53.458400517243014,-113.55894010957547,"(53.458400517243014, -113.55894010957547)",POINT (-113.55894010957547 53.458400517243014)
36150,Square Picnic Table,Wood,Metal,CORONET ROAD NW,6170,DAVIES INDUSTRIAL WEST,Ward Metis,53.5007116984155,-113.45131750706781,"(53.5007116984155, -113.45131750706781)",POINT (-113.45131750706781 53.5007116984155)
23769,Square Picnic Table,Wood,Aggregate,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50997114444134,-113.55283073360026,"(53.50997114444134, -113.55283073360026)",POINT (-113.55283073360026 53.50997114444134)
28797,Square Picnic Table,Wood,Aggregate,111 STREET NW,5310,PARKALLEN,Ward papastew,53.503108192609965,-113.51773914910953,"(53.503108192609965, -113.51773914910953)",POINT (-113.51773914910953 53.503108192609965)
10921,Square Picnic Table,Wood,Aggregate,77 AVENUE NW,6360,KING EDWARD PARK,Ward Metis,53.51392441517139,-113.45626513614394,"(53.51392441517139, -113.45626513614394)",POINT (-113.45626513614394 53.51392441517139)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50887166482377,-113.55545410994027,"(53.50887166482377, -113.55545410994027)",POINT (-113.55545410994027 53.50887166482377)
4316,Square Picnic Table,Wood,Metal,102 AVENUE NW,1150,OLIVER,Ward O-day'min,53.5436672880449,-113.531666216728,"(53.5436672880449, -113.531666216728)",POINT (-113.531666216728 53.5436672880449)
19982,Square Picnic Table,Wood,Aggregate,43 AVENUE NW,5340,RAMSAY HEIGHTS,Ward pihesiwin,53.48106743388052,-113.58128096664511,"(53.48106743388052, -113.58128096664511)",POINT (-113.58128096664511 53.48106743388052)
21810,Square Picnic Table,Wood,Aggregate,66 STREET NW,6510,MILL WOODS PARK,Ward Karhiio,53.45519352109285,-113.43592236651337,"(53.45519352109285, -113.43592236651337)",POINT (-113.43592236651337 53.45519352109285)
31671,Square Picnic Table,Wood,Aggregate,106A AVENUE NW,6230,FOREST HEIGHTS,Ward Metis,53.55104473606673,-113.44506199825734,"(53.55104473606673, -113.44506199825734)",POINT (-113.44506199825734 53.55104473606673)
25865,Square Picnic Table,Wood,Aggregate,GROAT ROAD NW,3381,RIVER VALLEY GLENORA,Ward Nakota Isga,53.53913277008778,-113.54294653804527,"(53.53913277008778, -113.54294653804527)",POINT (-113.54294653804527 53.53913277008778)
9135,Square Picnic Table,Wood,Metal,121 AVENUE NW,3350,PRINCE CHARLES,Ward Anirniq,53.57483542077459,-113.53633021466374,"(53.57483542077459, -113.53633021466374)",POINT (-113.53633021466374 53.57483542077459)
23767,Square Picnic Table,Wood,Aggregate,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50844948534268,-113.5595734585598,"(53.50844948534268, -113.5595734585598)",POINT (-113.5595734585598 53.50844948534268)
72184,Square Picnic Table,Wood,Metal,QUEEN ELIZABETH PARK ROAD NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.524924651759534,-113.49434521147576,"(53.524924651759534, -113.49434521147576)",POINT (-113.49434521147576 53.524924651759534)
60272,Square Picnic Table,Wood,Wood,FORT EDMONTON PARK ROAD NW,5401,RIVER VALLEY FORT EDMONTON,Ward pihesiwin,53.50261287447941,-113.57250566428674,"(53.50261287447941, -113.57250566428674)",POINT (-113.57250566428674 53.50261287447941)
27620,Square Picnic Table,Wood,Aggregate,GRIERSON HILL NW,1210,RIVERDALE,Ward O-day'min,53.5404381152385,-113.48422072055267,"(53.5404381152385, -113.48422072055267)",POINT (-113.48422072055267 53.5404381152385)
29931,Square Picnic Table,Metal,Metal,153 AVENUE NW,3180,DUNLUCE,Ward Anirniq,53.616982971235146,-113.52709252707389,"(53.616982971235146, -113.52709252707389)",POINT (-113.52709252707389 53.616982971235146)
24230,Square Picnic Table,Wood,Aggregate,HERMITAGE ROAD NW,2590,OVERLANDERS,Ward Dene,53.581009424064575,-113.3873896310088,"(53.581009424064575, -113.3873896310088)",POINT (-113.3873896310088 53.581009424064575)
9341,Square Picnic Table,Wood,Aggregate,104 AVENUE NW,3210,GROVENOR,Ward Nakota Isga,53.54603897332198,-113.56820368859805,"(53.54603897332198, -113.56820368859805)",POINT (-113.56820368859805 53.54603897332198)
19831,Square Picnic Table,Wood,Metal,97 STREET NW,5480,STRATHCONA,Ward papastew,53.52312550049842,-113.47978771442453,"(53.52312550049842, -113.47978771442453)",POINT (-113.47978771442453 53.52312550049842)
